Stock Name,Ticker,Trendlyne ID,Research Report URL,MarketCap,Industry Name,Sector Name,BSE Ticker
Eastern Treads Ltd,EASTRED,3557,https://trendlyne.com/research-reports/stock/3557/EASTRED/,0,,,
Peeti Securities Ltd,PEETISEC,3558,https://trendlyne.com/research-reports/stock/3558/PEETISEC/,0,,,
Dhunseri Ventures Ltd,DVL,342,https://trendlyne.com/research-reports/stock/342/DVL/,7447000000,Other Financial Services,Banking and Finance,523736
Aryaman Financial Services Ltd,ARYAMAN,3291,https://trendlyne.com/research-reports/stock/3291/ARYAMAN/,7402100000,Finance (including NBFCs),Banking and Finance,530245
Golechha Global Finance Ltd,GOLECHA,3561,https://trendlyne.com/research-reports/stock/3561/GOLECHA/,0,,,
Manali Petrochemicals Ltd,MANALIPETC,826,https://trendlyne.com/research-reports/stock/826/MANALIPETC/,7398868845,,,
Sparc Electrex Ltd,SPARCSYS,3564,https://trendlyne.com/research-reports/stock/3564/SPARCSYS/,0,,,
Centenial Surgical Suture Ltd,CSURGSU,3565,https://trendlyne.com/research-reports/stock/3565/CSURGSU/,0,,,
Hasti Finance Ltd,HASTIFIN,3566,https://trendlyne.com/research-reports/stock/3566/HASTIFIN/,0,,,
Krystal Integrated Services Ltd,KRYSTAL,2123980,https://trendlyne.com/research-reports/stock/2123980/KRYSTAL/,7391900000,Misc. Commercial Services,Commercial Services & Supplies,544149
Padam Cotton Yarns Ltd,PADAMCO,3568,https://trendlyne.com/research-reports/stock/3568/PADAMCO/,0,,,
Pagaria Energy Ltd,WOMENNET,3569,https://trendlyne.com/research-reports/stock/3569/WOMENNET/,0,,,
Polycon International Ltd,POLYCON,3570,https://trendlyne.com/research-reports/stock/3570/POLYCON/,0,,,
Source Natural Foods Herbal Supplements Ltd,SOURCENTRL,3571,https://trendlyne.com/research-reports/stock/3571/SOURCENTRL/,0,,,
Lws Knitwear Ltd,LWSKNIT,3572,https://trendlyne.com/research-reports/stock/3572/LWSKNIT/,0,,,
Ans Industries Ltd,ANSINDUS,3573,https://trendlyne.com/research-reports/stock/3573/ANSINDUS/,0,,,
Alchemist Corporation Ltd,ALCHCORP,3574,https://trendlyne.com/research-reports/stock/3574/ALCHCORP/,0,,,
Tuni Textile Mills Ltd,TUNITEX,3576,https://trendlyne.com/research-reports/stock/3576/TUNITEX/,0,,,
Kiran Print Pack Ltd,KIRANPR,3577,https://trendlyne.com/research-reports/stock/3577/KIRANPR/,0,,,
Narendra Properties Ltd,NARPROP,3578,https://trendlyne.com/research-reports/stock/3578/NARPROP/,0,,,
Mega Corporation Ltd,MEGACOR,3579,https://trendlyne.com/research-reports/stock/3579/MEGACOR/,0,,,
Sungold Capital Ltd,SUNGOLD,3582,https://trendlyne.com/research-reports/stock/3582/SUNGOLD/,0,,,
Saffron Industries Ltd,SAFFRON,3583,https://trendlyne.com/research-reports/stock/3583/SAFFRON/,0,,,
Prakash Woollen Synthetic Mills Ltd,PWASML,3584,https://trendlyne.com/research-reports/stock/3584/PWASML/,0,,,
Vardhman Concrete Ltd,VARDHMAN,3585,https://trendlyne.com/research-reports/stock/3585/VARDHMAN/,0,,,
Sigachi Industries Ltd,SIGACHI,709302,https://trendlyne.com/research-reports/stock/709302/SIGACHI/,7386300000,Pharmaceuticals,Pharmaceuticals & Biotechnology,543389
Polylink Polymers India Ltd,POLYLINK,3590,https://trendlyne.com/research-reports/stock/3590/POLYLINK/,0,,,
Minaxi Textiles Ltd,MINAXI,3591,https://trendlyne.com/research-reports/stock/3591/MINAXI/,0,,,
Continental Controls Ltd,CONTICON,3592,https://trendlyne.com/research-reports/stock/3592/CONTICON/,0,,,
Nouveau Global Ventures Ltd,NOUVEAU,3594,https://trendlyne.com/research-reports/stock/3594/NOUVEAU/,0,,,
Duke Offshore Ltd,DUKEOFS,3596,https://trendlyne.com/research-reports/stock/3596/DUKEOFS/,0,,,
Cybele Industries Ltd,CYBELEIND,3597,https://trendlyne.com/research-reports/stock/3597/CYBELEIND/,0,,,
Filmcity Media Ltd,FILME,3599,https://trendlyne.com/research-reports/stock/3599/FILME/,0,,,
Cg Vak Software Exports Ltd,CGVAK,3600,https://trendlyne.com/research-reports/stock/3600/CGVAK/,0,,,
Navkar Urbanstructure Ltd,NAVKARURB,3601,https://trendlyne.com/research-reports/stock/3601/NAVKARURB/,0,,,
Omkar Overseas Ltd,OMKAR,3602,https://trendlyne.com/research-reports/stock/3602/OMKAR/,0,,,
Sybly Industries Ltd,SYBLY,3603,https://trendlyne.com/research-reports/stock/3603/SYBLY/,0,,,
Esaar India Ltd,ESARIND,3604,https://trendlyne.com/research-reports/stock/3604/ESARIND/,0,,,
Maris Spinners Ltd,MARIS,3605,https://trendlyne.com/research-reports/stock/3605/MARIS/,0,,,
Indergiri Finance Ltd,INDERGR,3606,https://trendlyne.com/research-reports/stock/3606/INDERGR/,0,,,
Shukra Bullions Ltd,SKRABUL,3607,https://trendlyne.com/research-reports/stock/3607/SKRABUL/,0,,,
Step Two Corporation Ltd,STEP2COR,3608,https://trendlyne.com/research-reports/stock/3608/STEP2COR/,0,,,
Mahan Industries Ltd,MAHANIN,3609,https://trendlyne.com/research-reports/stock/3609/MAHANIN/,0,,,
Vikas Proppant Granite Ltd,VIKASPROP,3610,https://trendlyne.com/research-reports/stock/3610/VIKASPROP/,0,,,
Desh Rakshak Aushdhalaya Ltd,DESHRAK,3612,https://trendlyne.com/research-reports/stock/3612/DESHRAK/,0,,,
Prostarm Info Systems Ltd,PROSTARM,3110329,https://trendlyne.com/research-reports/stock/3110329/PROSTARM/,7382300000,Other Electrical Equipment/Products,Consumer Durables,544410
Accedere Ltd,ECOM,3614,https://trendlyne.com/research-reports/stock/3614/ECOM/,0,,,
Rishabh Digha Steel Allied Products Ltd,RISHDIGA,3615,https://trendlyne.com/research-reports/stock/3615/RISHDIGA/,0,,,
Sunrakshakk Industries India Ltd,AKSPINTEX,4244,https://trendlyne.com/research-reports/stock/4244/AKSPINTEX/,7378100000,Textiles,Textiles Apparels & Accessories,539300
Kobo Biotech Ltd,AVONLIFE,3617,https://trendlyne.com/research-reports/stock/3617/AVONLIFE/,0,,,
Smt Engineering Ltd,ADARSH,4060,https://trendlyne.com/research-reports/stock/4060/ADARSH/,7364600000,Commodity Trading  & Distribution,Commercial Services & Supplies,538563
Rtcl Ltd,RAGHUTOB,3619,https://trendlyne.com/research-reports/stock/3619/RAGHUTOB/,0,,,
Disha Resources Ltd,ARIAC,3620,https://trendlyne.com/research-reports/stock/3620/ARIAC/,0,,,
Sterling Tools Ltd,STERTOOLS,1296,https://trendlyne.com/research-reports/stock/1296/STERTOOLS/,7317200000,Auto Parts & Equipment,Automobiles & Auto Components,530759
Amit Securities Ltd,AMITSEC,3622,https://trendlyne.com/research-reports/stock/3622/AMITSEC/,0,,,
Tridev Infraestates Ltd,ASHUTPM,3625,https://trendlyne.com/research-reports/stock/3625/ASHUTPM/,0,,,
Innovana Thinklabs Ltd,INNOVANA,87789,https://trendlyne.com/research-reports/stock/87789/INNOVANA/,7313600000,IT Software Products,Software & Services,544302
Vas Infrastructure Ltd,VASINFRA,3627,https://trendlyne.com/research-reports/stock/3627/VASINFRA/,0,,,
Kmf Builders Developers Ltd,KMFBLDR,3628,https://trendlyne.com/research-reports/stock/3628/KMFBLDR/,0,,,
Beryl Securities Ltd,BERYLSE,3630,https://trendlyne.com/research-reports/stock/3630/BERYLSE/,0,,,
Rap Corp Ltd,RAP,3631,https://trendlyne.com/research-reports/stock/3631/RAP/,0,,,
Devine Impex Ltd,DEVINE,3632,https://trendlyne.com/research-reports/stock/3632/DEVINE/,0,,,
Bampsl Securities Ltd,BAMPSL,3633,https://trendlyne.com/research-reports/stock/3633/BAMPSL/,0,,,
Genpharmasec Ltd,ADIRASA,3634,https://trendlyne.com/research-reports/stock/3634/ADIRASA/,0,,,
Incon Engineers Ltd,INCON,3635,https://trendlyne.com/research-reports/stock/3635/INCON/,0,,,
Gogia Capital Growth Ltd,GOGIACAP,3637,https://trendlyne.com/research-reports/stock/3637/GOGIACAP/,0,,,
Gorani Industries Ltd,GORANIN,3639,https://trendlyne.com/research-reports/stock/3639/GORANIN/,0,,,
Themis Medicare Ltd,THEMISMED,1386,https://trendlyne.com/research-reports/stock/1386/THEMISMED/,7296200000,Pharmaceuticals,Pharmaceuticals & Biotechnology,530199
Meyer Apparel Ltd,GIVO,3643,https://trendlyne.com/research-reports/stock/3643/GIVO/,0,,,
Orosil Smiths India Ltd,OROSMITHS,3646,https://trendlyne.com/research-reports/stock/3646/OROSMITHS/,0,,,
Tejassvi Aaharam Ltd,STERSPN,3647,https://trendlyne.com/research-reports/stock/3647/STERSPN/,0,,,
Silver Oak India Ltd,SILVOAK,3648,https://trendlyne.com/research-reports/stock/3648/SILVOAK/,0,,,
Ganesh Consumer Products Ltd,GANESHCP,3264360,https://trendlyne.com/research-reports/stock/3264360/GANESHCP/,7286400000,Packaged Foods,FMCG,544528
Tokyo Finance Ltd,TOKYOFIN,3650,https://trendlyne.com/research-reports/stock/3650/TOKYOFIN/,0,,,
National General Industries Ltd,NATGENI,3653,https://trendlyne.com/research-reports/stock/3653/NATGENI/,0,,,
Kabra Extrusion Technik Ltd,KABRAEXTRU,708,https://trendlyne.com/research-reports/stock/708/KABRAEXTRU/,7246400000,Industrial Machinery,General Industrials,524109
Sree Rayalaseema Hi Strength Hypo Ltd,SRHHYPOLTD,1285,https://trendlyne.com/research-reports/stock/1285/SRHHYPOLTD/,7231500000,Commodity Chemicals,Chemicals & Petrochemicals,532842
Hittco Tools Ltd,HITTCO,3657,https://trendlyne.com/research-reports/stock/3657/HITTCO/,0,,,
Yuvraaj Hygiene Products Ltd,YUVRAAJHPL,3658,https://trendlyne.com/research-reports/stock/3658/YUVRAAJHPL/,0,,,
Rr Metalmakers India Ltd,SHGOVTR,3659,https://trendlyne.com/research-reports/stock/3659/SHGOVTR/,0,,,
Karnawati Innovation Ltd,BISIL,3660,https://trendlyne.com/research-reports/stock/3660/BISIL/,0,,,
Inani Securities Ltd,INANISEC,3661,https://trendlyne.com/research-reports/stock/3661/INANISEC/,0,,,
Munjal Auto Industries Ltd,MUNJALAU,893,https://trendlyne.com/research-reports/stock/893/MUNJALAU/,7221000000,Auto Parts & Equipment,Automobiles & Auto Components,520059
Morganite Crucible India Ltd,MORGANITE,2924,https://trendlyne.com/research-reports/stock/2924/MORGANITE/,7202400000,Other Industrial Goods,General Industrials,523160
Aris International Ltd,ARISINT,3665,https://trendlyne.com/research-reports/stock/3665/ARISINT/,0,,,
Mayur Leather Products Ltd,MAYUR,3666,https://trendlyne.com/research-reports/stock/3666/MAYUR/,0,,,
Amerise Biosciences Ltd,AMARDEE,3667,https://trendlyne.com/research-reports/stock/3667/AMARDEE/,0,,,
Mps Pharma Ltd,ADVIKLA,3669,https://trendlyne.com/research-reports/stock/3669/ADVIKLA/,0,,,
Ambika Cotton Mills Ltd,AMBIKCO,70,https://trendlyne.com/research-reports/stock/70/AMBIKCO/,7184900000,Textiles,Textiles Apparels & Accessories,531978
Tricom Fruit Products Ltd,TRICOMFRU,3676,https://trendlyne.com/research-reports/stock/3676/TRICOMFRU/,0,,,
Stanley Lifestyles Ltd,STANLEY,2350518,https://trendlyne.com/research-reports/stock/2350518/STANLEY/,7169300000,Furniture-Furnishing,Diversified Consumer Services,544202
Gacm Technologies Ltd,GATECH,3678,https://trendlyne.com/research-reports/stock/3678/GATECH/,0,,,
Nintec Systems Ltd,NINSYS,4369,https://trendlyne.com/research-reports/stock/4369/NINSYS/,7137800000,IT Consulting & Software,Software & Services,539843
Greencrest Financial Services Ltd,GREENCREST,3683,https://trendlyne.com/research-reports/stock/3683/GREENCREST/,0,,,
Ecos India Mobility Hospitality Ltd,ECOSMOBLTY,2571013,https://trendlyne.com/research-reports/stock/2571013/ECOSMOBLTY/,7123200000,Transport Related Services,Transportation,544239
Gini Silk Mills Ltd,GINISILK,3686,https://trendlyne.com/research-reports/stock/3686/GINISILK/,0,,,
Biogen Pharmachem Industries Ltd,SUNTECHNO,3687,https://trendlyne.com/research-reports/stock/3687/SUNTECHNO/,0,,,
Gk Consultants Ltd,GKCONS,3688,https://trendlyne.com/research-reports/stock/3688/GKCONS/,0,,,
Ifb Agro Industries Ltd,IFBAGRO,591,https://trendlyne.com/research-reports/stock/591/IFBAGRO/,7092776564,,,
Unjha Formulations Ltd,UNJHAFOR,3690,https://trendlyne.com/research-reports/stock/3690/UNJHAFOR/,0,,,
Pfl Infotech Ltd,PFLINFOTC,3691,https://trendlyne.com/research-reports/stock/3691/PFLINFOTC/,0,,,
Manoj Vaibhav Gems N Jewellers Ltd,MVGJL,1698174,https://trendlyne.com/research-reports/stock/1698174/MVGJL/,7088700000,Gems & Jewellery,Textiles Apparels & Accessories,543995
Kachchh Minerals Ltd,KACHCHH,3693,https://trendlyne.com/research-reports/stock/3693/KACHCHH/,0,,,
Kaiser Corporation Ltd,KACL,3694,https://trendlyne.com/research-reports/stock/3694/KACL/,0,,,
Kcl Infra Projects Ltd,KCLINFRA,3696,https://trendlyne.com/research-reports/stock/3696/KCLINFRA/,0,,,
Seshachal Technologies Ltd,SESHACHAL,3698,https://trendlyne.com/research-reports/stock/3698/SESHACHAL/,0,,,
Scan Projects Ltd,SCANPRO,3699,https://trendlyne.com/research-reports/stock/3699/SCANPRO/,0,,,
Prerna Infrabuild Ltd,PRERINFRA,3700,https://trendlyne.com/research-reports/stock/3700/PRERINFRA/,0,,,
Metal Coatings India Ltd,METALCO,3701,https://trendlyne.com/research-reports/stock/3701/METALCO/,0,,,
Sgn Telecoms Ltd,SGNTE,3702,https://trendlyne.com/research-reports/stock/3702/SGNTE/,0,,,
Ganga Papers India Ltd,GANGAPA,3703,https://trendlyne.com/research-reports/stock/3703/GANGAPA/,0,,,
Tirupati Sarjan Ltd,TIRSARJ,3704,https://trendlyne.com/research-reports/stock/3704/TIRSARJ/,0,,,
Munoth Financial Services Ltd,MUNOTHFI,3706,https://trendlyne.com/research-reports/stock/3706/MUNOTHFI/,0,,,
Rodium Realty Ltd,RODIUM,3707,https://trendlyne.com/research-reports/stock/3707/RODIUM/,0,,,
Nagarjuna Agri Tech Ltd,NAGTECH,3710,https://trendlyne.com/research-reports/stock/3710/NAGTECH/,0,,,
Iec Education Ltd,IECEDU,3711,https://trendlyne.com/research-reports/stock/3711/IECEDU/,0,,,
Indus Finance Ltd,INDUSFINL,3712,https://trendlyne.com/research-reports/stock/3712/INDUSFINL/,0,,,
Prozone Realty Ltd,PROZONER,1078,https://trendlyne.com/research-reports/stock/1078/PROZONER/,7053300000,Realty,Realty,534675
Heranba Industries Ltd,HERANBA,428722,https://trendlyne.com/research-reports/stock/428722/HERANBA/,7035200000,Agrochemicals,Chemicals & Petrochemicals,543266
Indo Amines Ltd,INDOAMIN,3064,https://trendlyne.com/research-reports/stock/3064/INDOAMIN/,7027200000,Commodity Chemicals,Chemicals & Petrochemicals,524648
Joindre Capital Services Ltd,JOINDRE,3718,https://trendlyne.com/research-reports/stock/3718/JOINDRE/,0,,,
Bodal Chemicals Ltd,BODALCHEM,211,https://trendlyne.com/research-reports/stock/211/BODALCHEM/,7015100000,Dyes & Pigments,Chemicals & Petrochemicals,524370
Unitech International Ltd,UNITINT,3721,https://trendlyne.com/research-reports/stock/3721/UNITINT/,0,,,
Sacheta Metals Ltd,SACHEMT,3722,https://trendlyne.com/research-reports/stock/3722/SACHEMT/,0,,,
Popular Estate Management Ltd,POPULARES,3723,https://trendlyne.com/research-reports/stock/3723/POPULARES/,0,,,
Anjani Finance Ltd,ANJANIFIN,3724,https://trendlyne.com/research-reports/stock/3724/ANJANIFIN/,0,,,
Tacent Projects Ltd,RAHME,3727,https://trendlyne.com/research-reports/stock/3727/RAHME/,0,,,
Rexnord Electronics And Controls Ltd,REXNORD,3728,https://trendlyne.com/research-reports/stock/3728/REXNORD/,0,,,
Ghcl Textiles Ltd,GHCLTEXTIL,1496867,https://trendlyne.com/research-reports/stock/1496867/GHCLTEXTIL/,6973900000,Textiles,Textiles Apparels & Accessories,543918
Sawaca Enterprises Ltd,SAWABUSI,3730,https://trendlyne.com/research-reports/stock/3730/SAWABUSI/,0,,,
Ccl International Ltd,CCLINTER,3732,https://trendlyne.com/research-reports/stock/3732/CCLINTER/,0,,,
Croissance Ltd,SWAGRUHA,3734,https://trendlyne.com/research-reports/stock/3734/SWAGRUHA/,0,,,
Vls Finance Ltd,VLSFINANCE,1497,https://trendlyne.com/research-reports/stock/1497/VLSFINANCE/,6957590813,,,
Galaxy Agrico Exports Ltd,GALAGEX,3736,https://trendlyne.com/research-reports/stock/3736/GALAGEX/,0,,,
Gopal Iron Steels Co Gujarat Ltd,GOPAIST,3737,https://trendlyne.com/research-reports/stock/3737/GOPAIST/,0,,,
Dhampure Specialty Sugars Ltd,DHAMPURE,3740,https://trendlyne.com/research-reports/stock/3740/DHAMPURE/,0,,,
52 Weeks Entertainment Ltd,SHAQUAK,3741,https://trendlyne.com/research-reports/stock/3741/SHAQUAK/,0,,,
Golden Carpets Ltd,GOLCA,3742,https://trendlyne.com/research-reports/stock/3742/GOLCA/,0,,,
Innocorp Ltd,INNOCORP,3743,https://trendlyne.com/research-reports/stock/3743/INNOCORP/,0,,,
Lexoraa Industries Ltd,SERVOTEC,3745,https://trendlyne.com/research-reports/stock/3745/SERVOTEC/,0,,,
Vertex Securities Ltd,VERTEX,3747,https://trendlyne.com/research-reports/stock/3747/VERTEX/,0,,,
Riba Textiles Ltd,RIBATEX,3748,https://trendlyne.com/research-reports/stock/3748/RIBATEX/,0,,,
Shree Metalloys Ltd,SHREMETAL,3749,https://trendlyne.com/research-reports/stock/3749/SHREMETAL/,0,,,
Iitl Projects Ltd,IITLPROJ,3751,https://trendlyne.com/research-reports/stock/3751/IITLPROJ/,0,,,
Chartered Logistics Ltd,CHLOGIST,3754,https://trendlyne.com/research-reports/stock/3754/CHLOGIST/,0,,,
Hind Aluminium Industries Ltd,HINDALUMI,3755,https://trendlyne.com/research-reports/stock/3755/HINDALUMI/,0,,,
Senthil Infotek Ltd,SENINFO,3756,https://trendlyne.com/research-reports/stock/3756/SENINFO/,0,,,
Spectrum Foods Ltd,SPECFOOD,3757,https://trendlyne.com/research-reports/stock/3757/SPECFOOD/,0,,,
Deccan Polypacks Ltd,DECPO,3758,https://trendlyne.com/research-reports/stock/3758/DECPO/,0,,,
Amraworld Agrico Ltd,AMRAAGRI,3759,https://trendlyne.com/research-reports/stock/3759/AMRAAGRI/,0,,,
Auto Pins India Ltd,AUTOPINS,3760,https://trendlyne.com/research-reports/stock/3760/AUTOPINS/,0,,,
Odyssey Corporation Ltd,ODYCORP,3761,https://trendlyne.com/research-reports/stock/3761/ODYCORP/,0,,,
Inducto Steel Ltd,INDCTST,3762,https://trendlyne.com/research-reports/stock/3762/INDCTST/,0,,,
Shreevatsaa Finance Leasing Ltd,SHVFL,3763,https://trendlyne.com/research-reports/stock/3763/SHVFL/,0,,,
Magadh Sugar Energy Ltd,MAGADSUGAR,61541,https://trendlyne.com/research-reports/stock/61541/MAGADSUGAR/,6953500000,Sugar,"Food, Beverages & Tobacco",540650
Gravity India Ltd,GRAVITY,3765,https://trendlyne.com/research-reports/stock/3765/GRAVITY/,0,,,
Arihant Capital Markets Ltd,ARIHANTCAP,2473,https://trendlyne.com/research-reports/stock/2473/ARIHANTCAP/,6944228036,,,
Regaal Resources Ltd,REGAAL,3214019,https://trendlyne.com/research-reports/stock/3214019/REGAAL/,6932800000,Other Agricultural Products,"Food, Beverages & Tobacco",544485
Zuari Industries Ltd,ZUARIIND,1549,https://trendlyne.com/research-reports/stock/1549/ZUARIIND/,6932761623,,,
Ruby Mills Ltd,RUBYMILLS,1154,https://trendlyne.com/research-reports/stock/1154/RUBYMILLS/,6928767898,,,
Hindustan Bio Sciences Ltd,HINDBIO,3776,https://trendlyne.com/research-reports/stock/3776/HINDBIO/,0,,,
Frontline Corporation Ltd,FRONTCORP,3777,https://trendlyne.com/research-reports/stock/3777/FRONTCORP/,0,,,
Wallfort Financial Services Ltd,WALLFORT,3778,https://trendlyne.com/research-reports/stock/3778/WALLFORT/,0,,,
Pudumjee Paper Products Ltd,PDMJEPAPER,2003,https://trendlyne.com/research-reports/stock/2003/PDMJEPAPER/,6885800000,Paper & Paper Products,Commercial Services & Supplies,539785
Abhinav Capital Services Ltd,ABHICAP,3780,https://trendlyne.com/research-reports/stock/3780/ABHICAP/,0,,,
Tvs Electronics Ltd,TVSELECT,1429,https://trendlyne.com/research-reports/stock/1429/TVSELECT/,6875400000,Electronic Components,Commercial Services & Supplies,532513
Rajapalayam Mills Ltd,RAJPALAYAM,1096,https://trendlyne.com/research-reports/stock/1096/RAJPALAYAM/,6812300000,Textiles,Textiles Apparels & Accessories,532503
Interworld Digital Ltd,INTERDIGI,3783,https://trendlyne.com/research-reports/stock/3783/INTERDIGI/,0,,,
Monind Ltd,MONNETIN,3784,https://trendlyne.com/research-reports/stock/3784/MONNETIN/,0,,,
Beml Land Assets Ltd,BLAL,1437398,https://trendlyne.com/research-reports/stock/1437398/BLAL/,6797600000,Realty,Realty,543898
Epuja Spiritech Ltd,SAGARPROD,3787,https://trendlyne.com/research-reports/stock/3787/SAGARPROD/,0,,,
Indo City Infotech Ltd,INDOCITY,3788,https://trendlyne.com/research-reports/stock/3788/INDOCITY/,0,,,
Likhitha Infrastructure Ltd,LIKHITHA,303126,https://trendlyne.com/research-reports/stock/303126/LIKHITHA/,6796100000,Construction & Engineering,Cement and Construction,543240
Mega Fin India Ltd,MEGFI,3790,https://trendlyne.com/research-reports/stock/3790/MEGFI/,0,,,
Brijlaxmi Leasing Finance Ltd,BRIJLEAS,3791,https://trendlyne.com/research-reports/stock/3791/BRIJLEAS/,0,,,
Reliable Ventures India Ltd,RELIABVEN,3793,https://trendlyne.com/research-reports/stock/3793/RELIABVEN/,0,,,
G Tech Info Training Ltd,GTEIT,3795,https://trendlyne.com/research-reports/stock/3795/GTEIT/,0,,,
Mohite Industries Ltd,MOHITE,3796,https://trendlyne.com/research-reports/stock/3796/MOHITE/,0,,,
H S India Ltd,HOTLSILV,3797,https://trendlyne.com/research-reports/stock/3797/HOTLSILV/,0,,,
